cnpj_fornecedor;nome_fornecedor;cod_produto_xml;descricao_produto_xml;id_sistema_sugerido;descricao_sistema_sugerida;CONFIRMAR_ID_SISTEMA
60840691000163;Comercio e Importacao Sertic Ltda.;34.47;CIS NEOTIP CAN.ESF. AZ 0,7MMPOTE C/50;;;
60840691000163;Comercio e Importacao Sertic Ltda.;52.0673;CIS ULTRA CAN. ESF. 0,7MM DP C/24;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7157;CANETA ESF CIS ULTRABOLD CX C/12 AZ;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7158;CANETA ESF CIS ULTRABOLD CX C/12 PT;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7159;CANETA ESF CIS ULTRABOLD CX C/12 VM;;;
60840691000163;Comercio e Importacao Sertic Ltda.;57.08;CIS SPIRO CANETA ESF. 0,7MMAZ/PT C/24;;;
60840691000163;Comercio e Importacao Sertic Ltda.;52.062;CIS SPIRO GEM CAN.ESF.0,7MM OURO CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;52.0656;CIS SPIRO PRO CAN. ESF. 0,7MM PT CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;52.0657;CIS SPIRO PRO CAN. ESF. 0,7MM VM CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;52.0665;CIS MOVE CAN. ESF. 0,7MM AZ CL CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;56.2105;PENTONIC RT CAN. ESFER 0,7MM AZ CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;56.2106;PENTONIC RT CAN. ESFER 0,7MM PT CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7434;CIS CANETA PENTONIC SW CX C/12 AZUL;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7435;CIS CANETA PENTONIC SW CX C/12 PRETA;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7436;CIS CANETA PENTONIC SW CX C/12 VERMELHA;;;
60840691000163;Comercio e Importacao Sertic Ltda.;56.08;CAN.ESFEROGRAFICA RETRATIL 4X1 C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;57.6401;CIS TRIGEL CAN GEL DP C/30 SORTIDO;;;
60840691000163;Comercio e Importacao Sertic Ltda.;52.41;LAP. TECNOCIS 2,00MM DP C/18 SORTIDOS;;;
60840691000163;Comercio e Importacao Sertic Ltda.;31.39;LAPISEIRA TECTRIX 2.0MM PRETA CX C/12;1035548;LAPISEIRA TECTRIX 2.0MM METALICA;1035548
60840691000163;Comercio e Importacao Sertic Ltda.;52.7405;CIS GRAF WATERCOLOR SLIM EST C/25#;;;
60840691000163;Comercio e Importacao Sertic Ltda.;57.43;CIS LUMINI GEL PASTEL DP C/24 SORTIDO;1028913;CIS LUMINI GEL PASTEL DP C/24 SORTIDO;1028913
60840691000163;Comercio e Importacao Sertic Ltda.;5.7327;MARCADOR PERMANENTE SLIM BR CX C/6;1015268;MARCADOR PERMANENTE PILOT;1015268
60840691000163;Comercio e Importacao Sertic Ltda.;41.67;BORRACHA CIS DADINHOS POTE C/24;;;
60840691000163;Comercio e Importacao Sertic Ltda.;41.68;BORRACHA CIS SPLASH POTE C/24;;;
60840691000163;Comercio e Importacao Sertic Ltda.;4.112;CIS CORRECT CORRETIVO BASE DE AGUA CX 12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;45.6303;CIS TAPE CANDY FITA CORRETIVA CX C/6 BLS;;;
60840691000163;Comercio e Importacao Sertic Ltda.;43.55;CIS-S468 PISTOLA P/DERRETIMENTO DE COLA;;;
60840691000163;Comercio e Importacao Sertic Ltda.;43.56;CIS-B461 PISTOLA P/DERRETIMENTO DE COLA;;;
60840691000163;Comercio e Importacao Sertic Ltda.;3.73;YT12224 CIS LUPA AUMENTA ATE 5X - PC;;;
60840691000163;Comercio e Importacao Sertic Ltda.;45.9902;ETIQUETADORA CIS 8 DIGITOS;1022351;ETIQUETADORA CIS 8 DIGITOS;1022351
60840691000163;Comercio e Importacao Sertic Ltda.;5.5;368 GRAMP. P/ TAPECEIRO C/ REGULAGEM;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.49;CIS 361 GRAMPEADOR TAPECEIRO106/108;;;
60840691000163;Comercio e Importacao Sertic Ltda.;18.74;GRAMPO GALV. CIS 26/6 -10 CX C/1000;1007291;GRAMPO GALV. CIS 26/6 CX C/1000;1007291
60840691000163;Comercio e Importacao Sertic Ltda.;179.5402;26/06 GRAMPO GALVANIZADO CIS CX C/5000;;;
60840691000163;Comercio e Importacao Sertic Ltda.;179.5403;26/6 GRAMPO CIS COBREADO CX C/5000;;;
60840691000163;Comercio e Importacao Sertic Ltda.;118.61;88/46STABILO POINT PRETA CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;120.12;88/22STABILO POINT AZUL MARI.CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;53.29;88/98 STABILO POINT 0,4 AZ COBALTO C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;120.22;88/50STABILO POINT VINHO CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;118.59;88/40STABILO POINT VERMELHA CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;120.02;88/32STABILO POINT AZUL ROYAL CXC/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;119.03;88/56STABILO POINT ROSA CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;118.85;88/58STABILO POINT LILAS CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;53.19;88/29 STABILO POINT 0,4 RS CLARO CX C/10;;;
60840691000163;Comercio e Importacao Sertic Ltda.;290.81;898S PORTA DUREX MESA EAGLE PEQ. COLOR;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.8205;CANETA CIS TRITON CX C/12 UN AZUL;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.8209;CANETA CIS BLOOMY DP C/18 UN;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.8199;CIS TIK CANETA.ESF POTE C/24 UN AZ+PRETA;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.7381;LAPIS CIS PENTONIC CX C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.8182;LAPISEIRA CIS FUN CLICK 0.7 DP C/12 UN;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.8215;HIDROCOR CIS SPIRO DP C/6 ESTOJOS C/12;;;
60840691000163;Comercio e Importacao Sertic Ltda.;113.1801;70/45-1STABILO BOSS DP C/45 SORT.;;;
60840691000163;Comercio e Importacao Sertic Ltda.;5.742;70/45-4STABILO BOSS PASTELDP C/45;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;SM/ZTP205R-P;FITA CORRETIVA  PENTEL ROSA + REFIL GRAT;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;SM/ZE11T-C;BORRACHA CLIC ERASER TRANSPARENTE AZUL B;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;SM/ZE11T-B;BORRACHA CLIC ERASER TRANSPARENTE ROSA B;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;SM/ZE11T-D;BORRACHA CLIC ERASER TRANSPARENTE VERDE;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;ZL61S-WBS;CANETA CORRETIVA PONTA FINA;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BXC467LC;ESFEROGRAFICA RETR. 0,7MM PENTEL IZEE 4;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BXC467W;CANETA ESFEROGRAFICA RETR. 0,7MM PENTEL;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-A;CANETA ENERGEL MAKKURO 0,5MM COM TAMPA P;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-B;CANETA ENERGEL MAKKURO 0,5MM COM TAMPA V;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-C;CANETA ENERGEL MAKKURO 0,5MM COM TAMPA A;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-DX;CANETA ENERGEL MAKKURO 0.5MM VERDE OS;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-FX;CANETA ENERGEL MAKKURO 0.5MM LARANJA OS;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-PX;CANETA ENERGEL MAKKURO 0.5MM ROSA OS;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-SX;CANETA ENERGEL MAKKURO 0.5MM AZUL CEU OS;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN415-VX;CANETA ENERGEL MAKKURO 0.5MM VIOLETA OS;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN75A2-KA;CANETA ENERGEL BLACK COLORS COLLETION 0.;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN75A2-SA;CANETA ENERGEL BLACK COLORS COLLETION 0.;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;BLN75A2-VA;CANETA ENERGEL BLACK COLORS COLLETION 0.;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;300-BX;CJ. MINAS DE GRAFITE HI-POLYMER 0,3MM B;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;C505-4BX;CONJ. MINAS DE GRAFITE HI-POLYMER 0,5MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;C505-3BX;CONJ. MINAS DE GRAFITE HI-POLYMER 0,5MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;C505-2BX;CONJ. MINAS DE GRAFITE HI-POLYMER 0,5MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;50-4BX;CONJ. MINAS DE GRAFITE HI-POLYMER 0,7MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;50-3BX;CONJ. MINAS DE GRAFITE HI-POLYMER 0,7MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;50-2BX;CONJ. MINAS DE GRAFITE HI-POLYMER 0,7MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;50-2B9X;CONJ. MINAS DE GRAFITE HI-POLYMER 0,9MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;CH13-BX;GRAFITE SUPER HI-POLYMER B , 1.3MM;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;AM13-W;LAPISEIRA TECNICA AM13 1.3MM BRANCA PENT;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;PG523-BGPB;LAPISEIRA GRAPHGEAR 0.3MM MARSALA;1037565;LAPISEIRA GRAPHGEAR 0.9MM BEGE;1037565
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;PG527-SPB;LAPISEIRA GRAPHGEAR 0.7MM AZUL CELESTE;1037565;LAPISEIRA GRAPHGEAR 0.9MM BEGE;1037565
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;ERTP126KO;COLA EM FITA VERDE;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;ERTP126PO;COLA EM FITA ROSA;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;ERTP126SO;COLA EM FITA AZUL CELESTE;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;SM/SC-130PF-SBG;TESOURA POCKET BEGE BLISTER;;;
61611141000135;PENTEL DO BRASIL IMPORTACAO,EXPORTACAO,INDUSTRIA E COM. S.A.;SM/SC-130PF-SPK;TESOURA POCKET ROSA BLISTER;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;63644;ET ADESIVA 12X33 CR;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;17;ET ADESIVA 19X50 CR;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;145;ET ADESIVA 48X50 CR;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;1540;ET ADESIVA 48X100 CR;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;54111;ET CREPE KRAFT 38X10;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;45414;ET CREPE KRAFT 38X50;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;544;ET CREPE 25X50;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;4564;ET CREPE 18X30;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;8777;FITILHO DECORATIVO COLOR;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;123;ET ADESIVA 12X10 COLOR C/60;;;
5441633000159;NOVA ESTRELA EMBALAGENS LTDA;4541;ET CREPE 38X50;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0322;CCP430.03 ENV CT BX 114X162 CARTA AMARELO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0324;CCP430.05 ENV CT BX 114X162 CARTA ROSA CLARO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0326;CCP430.08 ENV CT BX 114X162 CARTA AZUL ROYAL C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0329;CCP430.11 ENV CT BX 114X162 CARTA VERDE ESCURO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0404;CCP430.17 ENV CT BX 114X162 CARTA VERMELHO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0313;CCP440.09 ENV CT BX 114X229 OFICIO AZUL ESCURO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0279;CCP450.01 ENV CT BX 072X108 VISITA CREME C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0280;CCP450.03 ENV CT BX 072X108 VISITA AMARELO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0281;CCP450.04 ENV CT BX 072X108 VISITA SALMAO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0282;CCP450.05 ENV CT BX 072X108 VISITA ROSA CLARO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0283;CCP450.06 ENV CT BX 072X108 VISITA VINHO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0284;CCP450.08 ENV CT BX 072X108 VISITA AZUL ROYAL C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0285;CCP450.09 ENV CT BX 072X108 VISITA AZUL ESCURO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0286;CCP450.10 ENV CT BX 072X108 VISITA VERDE CLARO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0287;CCP450.11 ENV CT BX 072X108 VISITA VERDE ESCURO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0288;CCP450.12 ENV CT BX 072X108 VISITA PRETO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0289;CCP450.13 ENV CT BX 072X108 VISITA LARANJA C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0290;CCP450.14 ENV CT BX 072X108 VISITA AZUL TURQUESA C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0291;CCP450.15 ENV CT BX 072X108 VISITA ROSA CHOQUE C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0292;CCP450.16 ENV CT BX 072X108 VISITA ROXO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0402;CCP450.17 ENV CT BX 072X108 VISITA VERMELHO C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0403;CCP450.18 ENV CT BX 072X108 VISITA CAFE C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0251;COF050 ENV CT 072X108 VISITA 63G C/500;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0418;COF320 ENV CT SC 114X229 OFICIO 63G C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0147;SAC05.06 SACOLA K NATURAL SCRITY MINI 9,5X15,0X7,5 5 PCT C/ 10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0149;SAC07.06 SACOLA K NATURAL SCRITY GAR 14,5X35,0X8,0 5 PCT C/ 10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0210;SAC10.06 SACOLA K NATURAL SCRITY M2 25,5X31,5X14,0 5 PCT C/10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0120;SAC11.06 SACOLA K NATURAL SCRITY PP 14,5X16,0X8,0 5 PCT C/ 10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0121;SAC12.06 SACOLA K NATURAL SCRITY P 16,4X21,0X8,5 5 PCT C/10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0122;SAC13.06 SACOLA K NATURAL SCRITY M 22,5X31,5X10,0 5 PCT C/ 10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;RV0123;SAC14.06 SACOLA K NATURAL SCRITY G 32,0X38,0X19,0 5 PCT C/ 10 UNID;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0203;SKO323 ENV SACO SC KO 23 162X229 80G C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0205;SKO325 ENV SACO SC KO 25 176X250 80G C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0207;SKO332 ENV SACO SC KO 32 229X324 80G C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0212;SKO347 ENV SACO SC KO 47 370X470 80G C/100;;;
30710499000191;RVM PAPER IMPORTACAO E EXPORTACAO LTDA;PL0170;SOF732 ENV SACO SC OF 32 229X324 75G C/100;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00682;REF-01374 PASTA PP L A4 NOTE L30NT VERDE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00358;REF-01053 PASTA PP ABA ELASTICO A4 A02 LOLIPOP AZUL;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00359;REF-01054 PASTA PP ABA ELASTICO A4 A02 LOLIPOP LILAS;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00356;REF-01051 PASTA PP ABA ELASTICO A4 A02 LOLIPOP ROSA;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00357;REF-01052 PASTA PP ABA ELASTICO A4 A02 LOLIPOP VERDE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00320;REF-01044 PASTA PP SANFONADA A4 C/ 12 DIVISÓRIAS SME12 LOLIPOP AZUL PASTEL  - 0,50mm;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00321;REF-01045 PASTA PP SANFONADA A4 C/ 12 DIVISÓRIAS SME12 LOLIPOP LILAS PASTEL  - 0,50mm;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00319;REF-01043 PASTA PP SANFONADA A4 C/ 12 DIVISÓRIAS SME12 LOLIPOP ROSA PASTEL  - 0,50mm;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00322;REF-01046 PASTA PP SANFONADA A4 C/ 12 DIVISÓRIAS SME12 LOLIPOP VERDE PASTEL  - 0,50mm;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00043;REF-00311 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC FUME (PCT C/ 10 UNID) CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00047;REF-00314 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC TRANSPARENTE (PCT C/ 10 UNID) CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00046;REF-00422 PASTA PP ABA ELÁSTICO OFÍCIO A02 BASIC SORTIDO (PCT C/ 10 UNID) CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00219;REF-01007 QUADRO MULTIUSO PP A5 LISO LISO 0,40MM TRANSPARENTE (TR01) CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00292;REF-00293 PASTA PP SANFONADA A4 C/31 DIVISÓRIAS SME31 POP AZUL CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00293;REF-00294 PASTA PP SANFONADA A4 C/31 DIVISÓRIAS SME31 POP FUMÊ CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00295;REF-00295 PASTA PP SANFONADA A4 C/31 DIVISÓRIAS SME31 POP TRANSPARENTE CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00281;REF-00290 PASTA PP SANFONADA A4 C/12 DIVISÓRIAS SME12 POP AZUL CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00282;REF-00291 PASTA PP SANFONADA A4 C/12 DIVISÓRIAS SME12 POP FUMÊ CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00283;REF-00946 PASTA PP SANFONADA A4 C/12 DIVISÓRIAS SME12 POP ROSA CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00284;REF-00947 PASTA PP SANFONADA A4 C/12 DIVISÓRIAS SME12 POP ROXO CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00286;REF-00292 PASTA PP SANFONADA A4 C/12 DIVISÓRIAS SME12 POP TRANSPARENTE CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00156;REF-00149 MALETA PP A3 DORSO 30MM DT30 TRANSPARENTE CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00148;REF-00581 CAPA PP ENCADERNAÇÃO A4 PCT C/ 100 UNID TRANSPARENTE CAMURÇA TRANSLUCIDA - 0,25MM CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00149;REF-00363 CAPA PP DE ENCADERNAÇÃO A4 PCT C/ 100 UNID. AZUL ROYAL CAMURÇA OPACA - 0,25MM CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00406;REF-00606 CAPA PP ENCADERNAÇÃO SUPER LINE A3  PCT C/10 UNID TRANSPARENTE - 0,40MM;;;
47882618000196;Plascony Indústria de Plásticos Ltda;PAC-00186;REF-00188 PASTA  L A4 L15A4 TRANSPARENTE (PCT C/ 10 UNID) CE;;;
47882618000196;Plascony Indústria de Plásticos Ltda;TPL-00093;ORGANIZADOR MULTIUSO QUADRADO 700ML TQ700C CLEAR AZUL PASTEL (KIT C/3);1031004;ORGANIZADOR MULTIUSO CRISTAL;1031004
47882618000196;Plascony Indústria de Plásticos Ltda;TPL-00086;ORGANIZADOR MULTIUSO QUADRADO 900ML TQ900D DIAMOND BRANCO (KIT C/5);1031004;ORGANIZADOR MULTIUSO CRISTAL;1031004
4402277000525;BIC AMAZONIA SA;843334;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;884633;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;884639;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;892006;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;892007;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;892008;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;892009;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;902483;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;902484;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;902485;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;902486;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;902489;CANETA ESFEROGRAFICA;1015952;CANETA ESFEROGRAFICA TOUCH;1015952
4402277000525;BIC AMAZONIA SA;930762;CORRETIVO;1001590;CORRETIVO BEN 10;1001590
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;47;QUADRO P/CNPJ CX 20;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;5276;R.ADESIVO PP CORINTHIANS;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;5355;R.ADESIVO PP HARRY POTTER;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;1705;R.ADESIVO PP;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;1708;R.ADESIVO PVC 45CMX25MTSX0,08MM;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;5383;R.ADESIVO PP STITCH;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;5088A4-100;BLISTER 100ENV A4 EXT.GROSSO 4F;;;
43140862000122;SOCIEDADE INDUSTRIAL DAC LTDA;5076A4-100;BLISTER 100ENV A4 GROSSO 4F;;;
